TDEP,FACCZ,D4TM,ZACC,ZAC2,DXTM,DXT2,F1B1,F2B1,F3B1,F4B1,F5B1,F6B1,EDD1,EDD2,EDD3,EDD4,EDD5,EDD6,ERD1,ERD2,ERD3,ERD4,ERD5,ERD6
4200.890097655842,1.8362366,63778.0,0.9852811,0.9852811,27003,27004,416,423,234,447,451,353,61.5504,58.089893,347.68436,47.810627,46.284527,104.603035,79.29198,54.997334,367.1452,40.214844,43.083687,64.6128
4200.887597655842,1.840578,63795.0,0.9852811,0.9852811,27005,27006,418,421,229,454,453,360,60.581646,58.980034,366.4636,45.319542,45.602097,98.79074,79.115654,54.180725,357.0183,39.899662,43.439117,62.70299
4200.8850976558415,1.8352152,63812.0,0.98599315,0.98599315,27007,27008,415,416,228,452,456,385,62.087074,61.210857,373.1824,45.85861,44.53157,79.161804,78.41813,53.913887,323.00116,38.73941,43.71964,59.22784
4200.882597655842,1.8326614,63828.0,0.9867052,0.9867052,27009,27010,401,415,225,449,461,405,69.715744,61.768387,384.25308,47.20936,42.496437,67.09941,78.72178,53.77129,320.81772,37.09611,43.935814,53.88381
4200.880097655841,1.8331722,63845.0,0.9893499,0.9893499,27013,27014,393,413,228,447,464,420,74.41495,62.831196,372.20755,47.66684,41.516758,59.51835,77.77529,54.65936,342.42163,34.941055,43.5589,44.92517
4200.877597655842,1.8377689,63870.0,0.99026537,0.99026537,27015,27016,387,411,224,449,468,432,77.95891,63.816628,391.64664,47.1158,40.431305,53.840813,75.74689,53.64967,358.8178,34.983932,43.359627,43.034443
4200.875097655842,1.834449,63895.0,0.99026537,0.99026537,27017,27018,387,411,217,451,471,436,78.34489,64.21951,430.71658,46.455997,39.477695,52.162453,74.01354,53.208366,356.12534,35.269577,42.58044,42.054
4200.872597655842,1.8382796,63912.0,0.9909774,0.9909774,27019,27020,387,409,214,452,473,437,78.04435,65.07045,445.53177,45.90288,38.76771,51.763794,71.8101,52.327953,328.9716,35.891212,42.06391,40.67015
4200.870097655842,1.8362366,63928.0,0.99138427,0.99138427,27021,27022,396,409,208,453,476,436,72.81692,65.12997,481.68036,45.609344,37.849796,52.12422,69.69989,51.34619,291.28253,35.9274,41.65718,38.077023
4200.867597655842,1.8362366,63945.0,0.99138427,0.99138427,27023,27024,405,408,206,452,477,435,67.374084,65.822334,500.28458,46.051067,37.52039,52.41233,68.327835,50.25819,236.19595,35.23471,40.866867,35.957752
4200.865097655842,1.8367474,63970.0,0.99219805,0.99219805,27025,27026,409,410,213,447,476,447,65.24433,64.77448,452.6082,47.73064,37.76941,47.894257,67.293945,49.14736,175.1709,34.635418,40.08337,35.33205
4200.8625976558415,1.8387903,63995.0,0.9931135,0.9931135,27027,27028,404,411,214,446,476,454,67.59794,63.98867,444.14294,48.21463,37.759384,45.099953,68.89014,47.906517,122.86753,34.236126,39.460346,36.35322
4200.860097655842,1.8372581,64012.0,0.9931135,0.9931135,27029,27030,397,412,222,448,475,452,72.189445,63.475304,402.71637,47.460667,38.277493,45.649998,72.50522,46.83443,90.93046,34.830067,38.782196,38.932274
4200.857597655842,1.8375134,64028.0,0.9936221,0.9936221,27031,27032,390,413,222,455,473,445,76.12537,62.970104,403.85788,44.750843,38.69391,48.46545,75.42571,45.545383,82.21441,35.61323,38.116737,42.066444
4200.855097655842,1.834449,64045.0,0.99413073,0.99413073,27033,27034,386,415,226,469,472,436,79.08448,62.118637,382.19162,40.300537,39.130245,52.066982,73.7833,44.201485,89.670555,36.367367,37.782455,46.24059
4200.852597655842,1.8354706,64070.0,0.99270666,0.99270666,27037,27038,380,417,219,486,470,429,82.66503,60.92282,415.639,34.98327,39.72017,55.24186,66.977234,41.68945,116.818924,35.73824,36.548893,57.13275
4200.850097655842,1.8336829,64095.0,0.9917912,0.9917912,27039,27040,378,418,224,499,468,424,84.26885,60.184006,392.4446,31.56735,40.40232,57.224762,68.558266,40.307907,129.34131,34.95819,36.11255,59.252533
4200.847597655842,1.8398118,64112.0,0.9912826,0.9912826,27043,27044,378,419,223,502,466,420,84.36877,60.006367,394.62003,30.910212,41.008324,59.500576,78.85264,38.044994,141.8399,33.59071,35.57044,56.29548
4200.8450976558415,1.8359812,64128.0,0.9934187,0.9934187,27045,27046,382,423,223,492,464,431,81.79862,58.190666,393.52933,33.370525,41.742798,54.357784,82.55786,36.967762,142.26509,34.007427,35.552647,54.08886
4200.842597655842,1.8426208,64145.0,0.9934187,0.9934187,27047,27048,385,423,227,490,461,435,79.64699,57.742065,374.87863,34.105064,42.542217,52.68539,87.53429,36.095753,143.70097,34.77059,35.481667,51.78323
4200.840097655841,1.8382796,64162.0,0.99382555,0.99382555,27049,27050,385,424,229,492,460,433,79.29198,57.36963,367.1452,33.59071,43.083687,53.418026,89.01253,35.185455,148.96307,34.401375,35.437447,49.6141
4200.837597655842,1.8339382,64178.0,0.9942324,0.9942324,27051,27052,386,424,231,495,459,434,79.115654,57.27727,357.0183,32.607178,43.439117,53.0789,86.05226,33.88682,153.45862,33.215008,35.588245,47.827713
4200.835097655842,1.8408333,64195.0,0.9942324,0.9942324,27053,27054,387,424,240,496,458,438,78.41813,57.346508,323.00116,32.517914,43.71964,51.371468,80.41204,33.006565,145.61148,32.458675,35.76731,47.16118
4200.832597655842,1.8408333,64212.0,0.9963686,0.9963686,27055,27056,386,423,240,484,457,447,78.72178,58.166885,320.81772,35.60434,43.935814,47.731342,75.38575,31.99728,130.88702,31.764315,36.066746,46.819405
4200.830097655842,1.8380243,64228.0,0.996572,0.996572,27057,27058,388,421,235,477,458,454,77.77529,58.767387,342.42163,37.52581,43.5589,45.239758,72.35776,31.21131,117.01094,31.56735,36.334057,45.956516
4200.827597655842,1.8370028,64245.0,0.996572,0.996572,27059,27060,391,421,231,474,459,452,75.74689,59.133675,358.8178,38.697342,43.359627,45.941658,73.21393,30.62034,105.48148,31.84948,36.766285,45.39871
4200.825097655842,1.8380243,64270.0,0.99514794,0.99514794,27061,27062,393,419,232,471,461,444,74.01354,59.75441,356.12534,39.63341,42.58044,48.964607,74.98853,30.230074,97.935684,32.666954,37.140877,46.83483
4200.8225976558415,1.8393011,64295.0,0.99463934,0.99463934,27063,27064,397,419,238,463,463,434,71.8101,59.88012,328.9716,41.967125,42.06391,53.0789,78.073975,29.749792,91.10501,33.370525,37.463852,49.700855
4200.820097655842,1.8400671,64312.0,0.9963686,0.9963686,27067,27068,401,418,249,458,464,421,69.69989,60.51671,291.28253,43.771275,41.65718,59.031048,87.6421,29.357023,82.16696,32.547615,37.277214,42.685493
4200.817597655841,1.8352152,64328.0,0.9970806,0.9970806,27069,27070,403,417,268,457,466,405,68.327835,60.801117,236.19595,44.123547,40.866867,67.019684,87.696106,29.212395,80.76861,32.107742,37.218662,35.46429
4200.815097655842,1.8359812,64345.0,0.9970806,0.9970806,27071,27072,405,419,297,457,469,401,67.293945,59.829773,175.1709,44.028152,40.08337,69.23981,79.15966,29.188427,76.1466,32.107742,36.501972,32.481747
4200.812597655842,1.8362366,64362.0,0.9976909,0.9976909,27073,27074,402,421,335,463,471,424,68.89014,58.84028,122.86753,42.178226,39.460346,57.386494,65.983505,29.381266,67.902954,32.25304,35.92094,33.492077
4200.810097655842,1.8395565,64378.0,0.9981995,0.9981995,27075,27076,396,421,369,467,473,430,72.50522,58.986614,90.93046,40.615894,38.782196,54.503693,57.997078,29.57667,61.243507,33.685966,35.463963,36.871914
4200.807597655842,1.8357259,64395.0,0.99586,0.99586,27079,27080,391,422,381,473,475,425,75.42571,58.333782,82.21441,38.77102,38.116737,57.178722,53.324802,29.874697,53.051235,37.397823,33.50017,44.95359
4200.805097655842,1.8380243,64420.0,0.99596167,0.99596167,27081,27082,394,423,371,479,476,419,73.7833,58.119373,89.670555,36.93272,37.782455,59.901806,50.793503,30.051334,50.172283,38.951122,32.75913,50.747837
4200.802597655842,1.8375134,64445.0,0.99596167,0.99596167,27083,27084,405,425,341,485,480,418,66.977234,57.001965,116.818924,35.35706,36.548893,60.104458,47.267582,30.127678,48.846886,40.022892,31.963694,57.386494
4200.8000976558415,1.83164,64462.0,0.9969789,0.9969789,27085,27086,403,427,330,492,482,428,68.558266,56.125214,129.34131,33.559074,36.11255,55.743507,45.766224,30.174843,49.117844,41.399982,31.532896,63.990093
4200.797597655842,1.8349597,64478.0,0.9970806,0.9970806,27087,27088,386,428,319,495,484,444,78.85264,55.795143,141.8399,32.577366,35.57044,48.93089,48.92652,29.846004,50.63652,41.678196,31.037598,67.48142
4200.795097655841,1.8339382,64495.0,0.9966737,0.9966737,27091,27092,381,428,319,500,484,458,82.55786,55.795143,142.26509,31.428152,35.552647,43.682526,55.118553,29.426647,54.65745,42.573807,30.956558,64.89516
4200.792597655842,1.8313845,64520.0,0.99677545,0.99677545,27093,27094,374,425,318,503,484,465,87.53429,56.84259,143.70097,30.723667,35.481667,41.296436,51.49155,29.426647,56.055176,44.237362,31.255796,63.278378
4200.790097655841,1.8298523,64545.0,0.99677545,0.99677545,27095,27096,372,425,314,504,484,467,89.01253,56.888035,148.96307,30.513216,35.437447,40.716755,47.5542,29.042578,55.92317,45.19033,31.758137,57.19673
4200.787597655842,1.8400671,64562.0,0.9935204,0.9935204,27097,27098,376,426,311,503,484,465,86.05226,56.774555,153.45862,30.776735,35.588245,41.368553,45.12812,28.73783,55.08004,45.06185,31.929195,53.47644
4200.785097655841,1.838535,64578.0,0.99321526,0.99321526,27099,27100,384,426,317,501,483,458,80.41204,56.59393,145.61148,31.15341,35.76731,43.776703,44.999786,28.576368,52.951183,44.347385,32.54268,54.710636
4200.7825976558415,1.8329169,64595.0,0.99321526,0.99321526,27101,27102,391,425,328,498,482,446,75.38575,57.11635,130.88702,31.84948,36.066746,48.021626,47.09813,28.326277,50.190594,43.628513,33.211178,56.92205
4200.780097655841,1.8380243,64620.0,0.99463934,0.99463934,27103,27104,396,426,341,495,481,432,72.35776,56.481625,117.01094,32.63704,36.334057,53.863384,50.59519,28.080523,46.428913,44.347385,33.366955,58.65923
4200.777597655841,1.8370028,64645.0,0.9953514,0.9953514,27105,27106,395,427,352,492,480,421,73.21393,55.9487,105.48148,33.401802,36.766285,58.95759,52.55566,27.882605,40.699566,46.96069,34.004974,61.10363
4200.775097655842,1.8357259,64662.0,0.9953514,0.9953514,27107,27108,392,426,361,487,478,413,74.98853,56.369766,97.935684,34.702877,37.140877,62.70299,51.085205,27.580214,35.260605,48.34535,34.399624,64.01889
4200.772597655841,1.8329169,64678.0,0.9964703,0.9964703,27109,27110,387,427,369,473,477,408,78.073975,55.9707,91.10501,39.004414,37.463852,65.53637,48.759014,27.305235,31.137955,47.413345,34.466293,65.97888
4200.770097655842,1.8479837,64695.0,0.9969789,0.9969789,27111,27112,374,429,381,469,478,410,87.6421,54.997334,82.16696,40.214844,37.277214,64.6128,46.666008,27.180164,28.588837,43.93759,34.701683,67.09941
4200.767597655841,1.8441532,64712.0,0.99484277,0.99484277,27115,27116,373,431,383,470,478,413,87.696106,54.180725,80.76861,39.899662,37.218662,62.70299,43.608097,27.118057,25.682442,40.096634,35.060856,67.03616
4200.765097655842,1.8370028,64728.0,0.99463934,0.99463934,27117,27118,385,432,390,473,481,420,79.15966,53.913887,76.1466,38.73941,36.501972,59.22784,42.757095,27.15943,24.133787,41.702564,35.304462,63.447742
4200.762597655841,1.8418548,64745.0,0.99463934,0.99463934,27119,27120,407,432,404,479,483,432,65.983505,53.77129,67.902954,37.09611,35.92094,53.88381,42.744263,27.326193,22.417484,44.891678,35.551483,60.223972
4200.7600976558415,1.8372581,64762.0,0.9936221,0.9936221,27121,27122,423,430,416,486,484,454,57.997078,54.65936,61.243507,34.941055,35.463963,44.92517,44.6471,27.4738,21.241098,47.874813,35.739025,59.643135
4200.757597655842,1.8306185,64778.0,0.9918929,0.9918929,27123,27124,433,433,434,486,492,460,53.324802,53.64967,53.051235,34.983932,33.50017,43.034443,46.635445,27.730585,20.892262,49.26364,36.02864,63.53276
4200.755097655841,1.8372581,64795.0,0.99026537,0.99026537,27127,27128,439,434,441,485,494,463,50.793503,53.208366,50.172283,35.269577,32.75913,42.054,43.32948,28.622314,24.166534,47.939167,36.73566,82.94735
4200.752597655842,1.8400671,64820.0,0.98975676,0.98975676,27129,27130,448,436,444,483,498,467,47.267582,52.327953,48.846886,35.891212,31.963694,40.67015,39.43057,29.32968,29.270111,47.084694,37.461117,81.849495
4200.750097655841,1.8364921,64845.0,0.98975676,0.98975676,27131,27132,452,438,444,483,499,475,45.766224,51.383026,49.117844,35.95317,31.532896,38.10434,36.983307,29.996881,38.583473,46.455997,38.093018,72.50362
4200.747597655842,1.8349597,64862.0,0.9894516,0.9894516,27133,27134,444,441,440,485,501,482,48.92652,50.294243,50.63652,35.259987,31.037598,35.983547,36.258293,30.854752,49.87435,46.155373,38.8312,67.83545
4200.745097655841,1.8398118,64878.0,0.988943,0.988943,27135,27136,429,443,430,488,502,485,55.118553,49.18262,54.65745,34.660267,30.956558,35.3574,36.954517,31.706562,57.341053,46.54695,39.620617,72.1359
4200.742597655842,1.8428763,64895.0,0.988943,0.988943,27137,27138,438,447,427,489,500,481,51.49155,47.940884,56.055176,34.260685,31.255796,36.3793,39.116493,32.8474,56.769882,49.9712,40.19145,84.274315
4200.740097655841,1.8387903,64920.0,0.988943,0.988943,27139,27140,448,449,428,487,498,472,47.5542,46.868027,55.92317,34.855053,31.758137,38.960205,43.342667,33.911133,49.68305,57.878677,41.01408,97.43721
4200.7375976558415,1.8393011,64945.0,0.9880275,0.9880275,27141,27142,454,453,429,484,498,463,45.12812,45.578056,55.08004,35.638783,31.929195,42.096622,49.521984,35.526913,42.776825,70.49209,41.528877,103.7636
4200.735097655842,1.8357259,64962.0,0.9880275,0.9880275,27143,27144,454,457,434,481,495,451,44.999786,44.233192,52.951183,36.393456,32.54268,46.27376,54.44427,37.100296,39.15605,84.727844,41.920444,103.38649
4200.732597655841,1.8408333,64978.0,0.98680687,0.98680687,27145,27146,449,464,441,484,493,425,47.09813,41.719357,50.190594,35.763874,33.211178,57.173737,56.76631,38.90433,37.0774,97.13182,42.483746,97.37051
4200.730097655842,1.840578,64995.0,0.9867052,0.9867052,27147,27148,440,468,451,486,492,420,50.59519,40.336826,46.428913,34.98327,33.366955,59.295036,58.611954,40.7407,34.940666,104.15288,42.867767,89.58209
4200.727597655841,1.8347044,65020.0,0.988943,0.988943,27151,27152,435,475,467,492,490,426,52.55566,38.072285,40.699566,33.614807,34.004974,56.335865,58.781296,45.11601,31.384872,90.59303,43.6035,82.70619
4200.725097655842,1.8334275,65045.0,0.9898585,0.9898585,27153,27154,439,479,485,490,488,431,51.085205,36.99428,35.260605,34.031822,34.399624,54.127663,56.47368,47.382614,30.39401,80.8386,43.818375,85.903046
4200.722597655841,1.8387903,65062.0,0.9898585,0.9898585,27155,27156,444,482,501,487,488,437,48.759014,36.121647,31.137955,34.795536,34.466293,51.820377,52.711273,48.94597,29.959429,74.81789,44.008137,90.55163
4200.7200976558415,1.8354706,65078.0,0.9919946,0.9919946,27157,27158,450,485,512,488,487,442,46.666008,35.210697,28.588837,34.426052,34.701683,49.649696,51.49155,50.365395,29.858973,73.73503,44.517635,87.92086
4200.717597655841,1.8408333,65095.0,0.99219805,0.99219805,27159,27160,458,490,526,493,486,447,43.608097,33.911133,25.682442,33.238834,35.060856,47.862022,52.94644,51.36449,29.294182,78.180305,45.167767,73.78237
4200.715097655841,1.8364921,65112.0,0.99433416,0.99433416,27163,27164,461,494,534,496,485,448,42.757095,33.030243,24.133787,32.48196,35.304462,47.19501,61.925095,50.850956,28.137178,103.774025,45.689964,60.37736
4200.712597655842,1.8354706,65128.0,0.9955548,0.9955548,27165,27166,461,498,544,499,484,449,42.744263,32.020233,22.417484,31.787102,35.551483,46.85299,69.17395,49.74959,28.36121,122.69723,46.420444,60.738323
4200.710097655841,1.83164,65145.0,0.9955548,0.9955548,27167,27168,455,501,551,499,483,452,44.6471,31.2337,21.241098,31.589996,35.739025,45.989483,74.96333,48.38062,29.366638,132.13022,46.710014,61.39375
4200.707597655842,1.8347044,65170.0,0.99565655,0.99565655,27169,27170,450,503,553,498,482,453,46.635445,30.642307,20.892262,31.872328,36.02864,45.431274,70.68459,46.791035,30.761486,132.74501,46.89477,62.063477
4200.705097655841,1.8354706,65195.0,0.9952496,0.9952496,27171,27172,459,505,534,495,480,449,43.32948,30.25176,24.166534,32.69039,36.73566,46.868427,60.222992,45.505234,34.651745,126.95603,47.17466,62.171993
4200.702597655842,1.8331722,65212.0,0.9952496,0.9952496,27173,27174,471,507,509,492,477,442,39.43057,29.771133,29.270111,33.394463,37.461117,49.736507,53.847294,44.178303,41.397247,123.654465,47.42627,61.26153
4200.700097655841,1.8357259,65228.0,0.99321526,0.99321526,27175,27176,479,509,474,496,475,461,36.983307,29.378082,38.583473,32.57096,38.093018,42.716114,56.49608,43.17383,49.631126,119.41051,48.115967,61.820698
4200.6975976558415,1.8357259,65245.0,0.9929101,0.9929101,27177,27178,482,509,442,497,473,484,36.258293,29.23335,49.87435,32.130775,38.8312,35.48973,64.41801,42.861973,55.509216,117.34764,48.692333,63.391186
4200.695097655841,1.8382796,65262.0,0.991486,0.991486,27181,27182,479,509,424,497,470,495,36.954517,29.209366,57.341053,32.130775,39.620617,32.50505,74.4928,43.160744,57.01979,120.622185,50.81404,62.942345
4200.692597655841,1.8375134,65278.0,0.99026537,0.99026537,27183,27184,472,508,426,497,469,492,39.116493,29.402344,56.769882,32.27618,40.19145,33.516106,75.72061,43.58342,52.990566,126.50567,52.462967,62.58232
4200.690097655841,1.8390458,65295.0,0.99026537,0.99026537,27185,27186,459,508,442,491,466,479,43.342667,29.597887,49.68305,33.710133,41.01408,36.89836,77.03122,44.05531,47.088722,134.75136,53.71074,61.928364
4200.687597655841,1.8347044,65320.0,0.9888413,0.9888413,27187,27188,443,506,461,478,464,454,49.521984,29.896128,42.776825,37.424652,41.528877,44.985836,78.99674,44.945145,43.02224,137.34622,55.23291,60.894344
4200.685097655841,1.8367474,65345.0,0.9878241,0.9878241,27189,27190,431,506,472,473,463,439,54.44427,30.072891,39.15605,38.979065,41.920444,50.784245,83.14767,45.38921,42.508816,141.7125,56.91209,60.071358
4200.682597655841,1.829597,65362.0,0.98863786,0.98863786,27193,27194,426,505,479,469,462,424,56.76631,30.14929,37.0774,40.051605,42.483746,57.42766,90.376526,46.806416,49.338955,132.00795,59.907654,77.14385
4200.680097655841,1.8395565,65378.0,0.9888413,0.9888413,27195,27196,422,505,486,465,460,411,58.611954,30.174843,34.940666,41.399982,42.867767,63.990093,92.249855,47.382614,54.552814,115.07566,61.888203,88.68837
4200.677597655841,1.8400671,65395.0,0.9888413,0.9888413,27197,27198,421,507,500,464,458,404,58.781296,29.846004,31.384872,41.678196,43.6035,67.48142,91.36215,48.021713,58.39866,98.67722,62.872795,87.11313
4200.6750976558415,1.8352152,65412.0,0.98975676,0.98975676,27199,27200,426,508,504,462,458,409,56.47368,29.426647,30.39401,42.573807,43.818375,64.89516,90.09067,47.493225,55.92317,85.5921,63.94665,77.35362
4200.672597655841,1.8370028,65428.0,0.98873955,0.98873955,27201,27202,435,508,506,457,457,412,52.711273,29.426647,29.959429,44.237362,44.008137,63.278378,88.303154,47.445755,50.690567,79.22237,64.322495,68.48872
4200.670097655841,1.8372581,65445.0,0.98873955,0.98873955,27203,27204,438,510,507,454,456,425,51.49155,29.042578,29.858973,45.19033,44.517635,57.19673,85.44237,46.976246,49.03333,77.24888,64.643974,64.45405
4200.667597655841,1.8321507,65470.0,0.9888413,0.9888413,27205,27206,434,511,509,454,454,433,52.94644,28.73783,29.294182,45.06185,45.167767,53.47644,84.9328,46.637802,50.067135,76.998695,65.29669,65.79576
